City,SubLocation,Name,Price,Rate_per_sqft,Bedroom,Status,Transaction,Carpet_area_sqft,Total_area
Delhi,Green Park Extension,"3 BHK Flat for Sale in Green Park Extension, New Delhi",27500000,15278.0,3,Ready to Move,Resale,1456.0,1800.0
Delhi,Gulistan Apartment,"4 BHK Flat for Sale in Gulistan Apartment, Dwarka Sector 13, New Delhi",21000000,9545.0,4,Ready to Move,Resale,1650.0,2201.0
Delhi,Gulmohar Enclave,"3 BHK Flat for Sale in Gulmohar Enclave, Gulmohar Park, New Delhi",26500000,3125.0,3,Ready to Move,Resale,1900.0,8480.0
Delhi,Guru Angad Nagar West,"3 BHK Flat for Sale in Guru Angad Nagar West, Laxmi Nagar, New Delhi",6900000,5556.0,3,Ready to Move,Resale,1005.0,1242.0
Delhi,Guru Apartment,"4 BHK Flat for Sale in Guru Apartment, Dwarka Sector 6, New Delhi",38500000,10511.0,4,Ready to Move,Resale,800.0,3663.0
Delhi,H Block-Saket,"3 BHK Flat for Sale in H Block-Saket, New Delhi",36500000,8936.0,3,Ready to Move,Resale,,4085.0
Delhi,Haji Colony,"2 BHK House for Sale in Haji Colony, Jasola Vihar New Delhi",9500000,,2,Ready to Move,Resale,,
Delhi,Hari Enclave,"3 BHK Flat for Sale in Hari Enclave, Hari Nagar, New Delhi",8500000,8500.0,3,Ready to Move,Resale,,1000.0
Delhi,Hari Nagar,"2 BHK Flat for Sale in Hari Nagar, New Delhi",6210000,11695.0,2,Ready to Move,Resale,1800.0,531.0
Delhi,Hari Nagar,"3 BHK Flat for Sale in Hari Nagar, New Delhi",11500000,8615.0,3,Ready to Move,Resale,192.0,1335.0
Delhi,Harit Vihar,"2 BHK Flat for Sale in Harit Vihar, New Delhi",2500000,4167.0,2,Ready to Move,Resale,641.0,600.0
Delhi,Harmony Apartment,"2 BHK Flat for Sale in Harmony Apartment, Dwarka Sector 4, New Delhi",11800000,9833.0,2,Ready to Move,Resale,,1201.0
Delhi,Harsukh Apartment,"3 BHK Flat for Sale in Harsukh Apartment, Dwarka Sector 7, New Delhi",16500000,,3,,Resale,,
Delhi,Hauz Khas,"3 BHK Flat for Sale in Hauz Khas, New Delhi",28000000,4173.0,3,Ready to Move,Resale,,6710.0
Delhi,Hauz Khas New Delhi,2 BHK House for Sale in Hauz Khas New Delhi,9000000,9444.0,2,Ready to Move,Resale,1950.0,953.0
Delhi,Highland Tower,"3 BHK Flat for Sale in Highland Tower, Dwarka Sector 12, New Delhi",20000000,11765.0,3,Ready to Move,Resale,,1700.0
Delhi,Hilansh Apartments,"3 BHK Flat for Sale in Hilansh Apartments, Dwarka Sector 10, New Delhi",22000000,10312.0,3,Ready to Move,Resale,,2134.0
Delhi,Himachal Apartment,"3 BHK Flat for Sale in Himachal Apartment, Dwarka Sector 5, New Delhi",20900000,11611.0,3,Ready to Move,Resale,1650.0,1801.0
Delhi,Himachal Dauladhar,"4 BHK Flat for Sale in Himachal Dauladhar, Dwarka Sector 5, New Delhi",21500000,9737.0,4,Ready to Move,Resale,1800.0,2209.0
Delhi,Himvarsha Apartment,"1 BHK Flat for Sale in Himvarsha Apartment, Indraprastha Extension, Patparganj, New Delhi",7500000,4444.0,1,Ready to Move,Resale,,1688.0
Delhi,Hind Apartment,"3 BHK Flat for Sale in Hind Apartment, Dwarka Sector 5, New Delhi",21800000,7344.0,3,Ready to Move,Resale,1800.0,2969.0
Delhi,IES Officers Apartment,"3 BHK Flat for Sale in IES Officers Apartment, Dwarka Sector 4, New Delhi",18200000,10900.0,3,Ready to Move,Resale,1600.0,1670.0
Delhi,IIT Engineers Apartments,"3 BHK Flat for Sale in IIT Engineers Apartments, Dwarka Sector 10, New Delhi",17900000,9421.0,3,Ready to Move,Resale,,1901.0
Delhi,Inderpuri,"1 BHK Flat for Sale in Inderpuri, New Delhi",1440000,4000.0,1,Ready to Move,Resale,,360.0
Delhi,Inderpuri,"2 BHK Flat for Sale in Inderpuri, New Delhi",3200000,12667.0,2,Ready to Move,Resale,,253.0
Delhi,Indraprastha Extension,"1 BHK Flat for Sale in Indraprastha Extension, Patparganj, New Delhi",3200000,5333.0,1,Ready to Move,Resale,,601.0
Delhi,Indraprastha Extension,"2 BHK Flat for Sale in Indraprastha Extension, Patparganj, New Delhi",11500000,10455.0,2,Ready to Move,Resale,,1100.0
Delhi,JVTS Gardens,"1 BHK Flat for Sale in JVTS Gardens, Chhattarpur, New Delhi",1600000,9833.0,1,Ready to Move,Resale,,163.0
Delhi,JVTS Gardens,"3 BHK Flat for Sale in JVTS Gardens, Chhattarpur, New Delhi",5130000,3677.0,3,Ready to Move,Resale,760.0,1396.0
Delhi,Ja Nagar,"2 BHK House for Sale in Jain Nagar, Rohini New Delhi",3400000,4429.0,2,Ready to Move,Resale,,768.0
Delhi,Jaffarpur Kalan New Delhi,1 BHK House for Sale in Jaffarpur Kalan New Delhi,1500000,7714.0,1,,Resale,,195.0
Delhi,Jaitpur New Delhi, House for Sale in Jaitpur New Delhi,22500000,3731.0,1,Ready to Move,Resale,,6031.0
Delhi,Jama Masjid,"2 BHK House for Sale in Jama Masjid, Chandni Chowk New Delhi",5000000,6995.0,2,Ready to Move,Resale,3150.0,715.0
Delhi,Janakpuri,"4 BHK Flat for Sale in Janakpuri, New Delhi",25000000,17273.0,4,,Resale,,1448.0
Delhi,Janakpuri Block A3,"6 BHK Flat for Sale in Janakpuri Block A3, New Delhi",95000000,35185.0,6,Poss. by Dec '23,Resale,4000.0,2701.0
Delhi,Jangpura B,"2 BHK Flat for Sale in Jangpura B, Jangpura, New Delhi",11000000,11111.0,2,Ready to Move,Resale,270.0,991.0
Delhi,Jangpura Extension,"2 BHK Flat for Sale in Jangpura Extension, Jangpura, New Delhi",19500000,19500.0,2,Ready to Move,Resale,,1000.0
Delhi,Jangpura Extension,"3 BHK Flat for Sale in Jangpura Extension, Jangpura, New Delhi",32500000,3942.0,3,Ready to Move,Resale,,8245.0
Delhi,Jasola,"1 BHK Flat for Sale in Jasola, New Delhi",5600000,9655.0,1,Ready to Move,Resale,1120.0,581.0
Delhi,Jasola Pocket 12 LIG Flats,"2 BHK Flat for Sale in Jasola Pocket 12 LIG Flats, Jasola, New Delhi",6300000,13889.0,2,Ready to Move,Resale,,454.0
Delhi,Jawahar Nagar,"3 BHK Flat for Sale in Jawahar Nagar, Kamla Nagar, New Delhi",11700000,,3,Ready to Move,Resale,,
Delhi,Jhangir Puri,"2 BHK Flat for Sale in Jhangir Puri, New Delhi",2300000,3966.0,2,Ready to Move,Resale,1700.0,580.0
Delhi,Kailash Colony,"2 BHK Flat for Sale in Kailash Colony, Greater Kailash, New Delhi",16500000,3587.0,2,Ready to Move,Resale,,4600.0
Delhi,Kailash Colony,"3 BHK Flat for Sale in Kailash Colony, Greater Kailash, New Delhi",22500000,19000.0,3,Ready to Move,Resale,,1185.0
Delhi,Kakrola,"3 BHK Flat for Sale in Kakrola, New Delhi",6000000,8438.0,3,Ready to Move,Resale,,712.0
Delhi,Kalka Apartments,"3 BHK Flat for Sale in Kalka Apartments, Dwarka Sector 6, New Delhi",18500000,10571.0,3,Ready to Move,Resale,1540.0,1751.0
Delhi,Kalkaji,"1 BHK Flat for Sale in Kalkaji, New Delhi",3000000,5474.0,1,Ready to Move,Resale,900.0,549.0
Delhi,Kalkaji,"2 BHK Flat for Sale in Kalkaji, New Delhi",8700000,17273.0,2,Ready to Move,Resale,2100.0,504.0
Delhi,Kalkaji,"3 BHK Flat for Sale in Kalkaji, New Delhi",40000000,57143.0,3,Ready to Move,Resale,2000.0,700.0
Delhi,Kalkaji New Delhi,3 BHK House for Sale in Kalkaji New Delhi,5000000,6857.0,3,Ready to Move,Resale,,730.0
Delhi,Kanak Durga Apartment,"3 BHK Flat for Sale in Kanak Durga Apartment, Dwarka Sector 12, New Delhi",22500000,12500.0,3,Ready to Move,Resale,1600.0,1800.0
Delhi,Kanhaiya Nagar,"5 BHK Flat for Sale in Kanhaiya Nagar, New Delhi",9700000,7760.0,5,Ready to Move,Resale,1400.0,1250.0
Delhi,Kanungo Apartments,"3 BHK Flat for Sale in Kanungo Apartments, Patparganj, New Delhi",26500000,18929.0,3,Ready to Move,Resale,1760.0,1400.0
Delhi,Kanwar Singh Nagar,"2 BHK House for Sale in Kanwar Singh Nagar, Nangloi New Delhi",8000000,9590.0,2,Ready to Move,Resale,900.0,835.0
Delhi,Karawal Nagar West,"6 BHK House for Sale in Karawal Nagar West, Karawal Nagar New Delhi",5300000,55789.0,6,Ready to Move,Resale,,96.0
Delhi,Karol Bagh New Delhi,6 BHK House for Sale in Karol Bagh New Delhi,120000000,3506.0,6,Ready to Move,Resale,800.0,34228.0
Delhi,Kaveri Apartment,"3 BHK Flat for Sale in Kaveri Apartment, Alaknanda, New Delhi",25000000,12121.0,3,Ready to Move,Resale,1000.0,2063.0
Delhi,Kesarwani Apartment,"3 BHK Flat for Sale in Kesarwani Apartment, Dwarka Sector 5, New Delhi",24400000,15400.0,3,Ready to Move,Resale,1500.0,1585.0
Delhi,Keshav Puram,"2 BHK Flat for Sale in Keshav Puram, Tri Nagar, New Delhi",5000000,7692.0,2,Ready to Move,Resale,2453.0,651.0
Delhi,Keshav Puram,"3 BHK Flat for Sale in Keshav Puram, Tri Nagar, New Delhi",8500000,9444.0,3,Ready to Move,Resale,1850.0,901.0
Delhi,Kewal Park,"2 BHK Flat for Sale in Kewal Park, New Delhi",4500000,6667.0,2,Ready to Move,Resale,1109.0,675.0
Delhi,Kewal Park,"3 BHK Flat for Sale in Kewal Park, New Delhi",5000000,3889.0,3,Ready to Move,Resale,,1286.0
Delhi,Khajuri Khas New Delhi,2 BHK House for Sale in Khajuri Khas New Delhi,8500000,9444.0,2,Ready to Move,Resale,,901.0
Delhi,Khanpur,"1 BHK Flat for Sale in Khanpur, Madangir, New Delhi",1900000,3596.0,1,Ready to Move,Resale,450.0,529.0
Delhi,Khanpur Colony,"4 BHK House for Sale in Khanpur Colony, null New Delhi",4500000,20000.0,4,Ready to Move,Resale,1600.0,225.0
Delhi,Khirki extension,"1 BHK Flat for Sale in Khirki extension, Malviya Nagar, New Delhi",1900000,33333.0,1,Ready to Move,Resale,,58.0
Delhi,Khirki extension,"2 BHK House for Sale in Khirki extension, Malviya Nagar New Delhi",4400000,14864.0,2,Ready to Move,Resale,,297.0
Delhi,Khyala,"3 BHK House for Sale in Khyala, Vishnu Garden New Delhi",4000000,15487.0,3,Ready to Move,Resale,6000.0,259.0
Delhi,Kilokri,"1 BHK Flat for Sale in Kilokri, Sunlight Colony, New Delhi",3000000,5819.0,1,Ready to Move,Resale,645.0,516.0
Delhi,Kirti Nagar,"3 BHK Flat for Sale in Kirti Nagar, New Delhi",31000000,17222.0,3,Ready to Move,Resale,750.0,1801.0
Delhi,Kirti Nagar New Delhi,4 BHK Villa for Sale in Kirti Nagar New Delhi,140000000,7419.0,4,Ready to Move,Resale,,18871.0
Delhi,Kishan Ganj New Delhi,> 10 BHK House for Sale in Kishan Ganj New Delhi,20000000,5556.0,10,Ready to Move,Resale,650.0,3600.0
Delhi,Kishangarh Village,"2 BHK Flat for Sale in Kishangarh Village, Vasant Kunj, New Delhi",2900000,3867.0,2,Ready to Move,Resale,,750.0
Delhi,Krishna Apartment,"3 BHK Flat for Sale in Krishna Apartment, Dwarka Sector 9, New Delhi",17000000,,3,,Resale,,
Delhi,Krishna Nagar,"2 BHK Flat for Sale in Krishna Nagar, New Delhi",3500000,5833.0,2,Ready to Move,Resale,,601.0
Delhi,Krishna Nagar,"4 BHK Flat for Sale in Krishna Nagar, New Delhi",27500000,7526.0,4,Ready to Move,Resale,,3654.0
Delhi,Krishna Nagar,"8 BHK Flat for Sale in Krishna Nagar, New Delhi",28000000,6619.0,8,Ready to Move,Resale,1100.0,4231.0
Delhi,Krishna Nagar Extension,"1 BHK Flat for Sale in Krishna Nagar Extension, New Delhi",2200000,,1,Ready to Move,Resale,,
Delhi,Krishna Nagar New Delhi,5 BHK House for Sale in Krishna Nagar New Delhi,18500000,26696.0,5,Ready to Move,Resale,1600.0,693.0
Delhi,Kst Chattarpur Villas,"2 BHK Flat for Sale in Kst Chattarpur Villas, Chhattarpur, New Delhi",4100000,15833.0,2,Ready to Move,Resale,1800.0,259.0
Delhi,Kunj Vihar Apartment,"4 BHK Flat for Sale in Kunj Vihar Apartment, Dwarka Sector 12, New Delhi",33500000,6345.0,4,Ready to Move,Resale,,5280.0
Delhi,LIC Colony,"3 BHK House for Sale in LIC Colony, Paschim Vihar New Delhi",22500000,13889.0,3,Ready to Move,Resale,1215.0,1620.0
Delhi,Laiha Apartment,"2 BHK Flat for Sale in Laiha Apartment, Vasundhara Enclave, New Delhi",7200000,15972.0,2,Ready to Move,Resale,,451.0
Delhi,Lajpat Nagar 1,"1 BHK Flat for Sale in Lajpat Nagar 1, New Delhi",4500000,10000.0,1,Ready to Move,Resale,760.0,450.0
Delhi,Lajpat Nagar 1,"2 BHK Flat for Sale in Lajpat Nagar 1, New Delhi",15500000,9200.0,2,Ready to Move,Resale,,1685.0
Delhi,Lajpat Nagar 2,"1 BHK Flat for Sale in Lajpat Nagar 2, New Delhi",7500000,16667.0,1,Ready to Move,Resale,,450.0
Delhi,Lajpat Nagar 2,"2 BHK Flat for Sale in Lajpat Nagar 2, New Delhi",15000000,12000.0,2,Ready to Move,Resale,,1250.0
Delhi,Lajpat Nagar 2,"3 BHK Flat for Sale in Lajpat Nagar 2, New Delhi",19000000,6372.0,3,Ready to Move,Resale,1500.0,2982.0
Delhi,Lajpat Nagar III,"3 BHK Flat for Sale in Lajpat Nagar III, New Delhi",24500000,13243.0,3,Ready to Move,Resale,3800.0,1851.0
Delhi,Lawrence Road,"3 BHK Flat for Sale in Lawrence Road, New Delhi",20000000,16667.0,3,,Resale,,1200.0
Delhi,Laxmi Nagar,"1 BHK Flat for Sale in Laxmi Nagar, New Delhi",2500000,5625.0,1,Ready to Move,Resale,,445.0
Delhi,Laxmi Nagar,"2 BHK Flat for Sale in Laxmi Nagar, New Delhi",5000000,8547.0,2,Ready to Move,Resale,1940.0,586.0
Delhi,Laxmi Nagar,"3 BHK Flat for Sale in Laxmi Nagar, New Delhi",5000000,6968.0,3,Ready to Move,Resale,3400.0,718.0
Delhi,Laxmi Nagar,"5 BHK Flat for Sale in Laxmi Nagar, New Delhi",10000000,15193.0,5,Ready to Move,Resale,,659.0
Delhi,Laxmi Nagar New Delhi,3 BHK House for Sale in Laxmi Nagar New Delhi,8500000,13000.0,3,Ready to Move,Resale,1650.0,654.0
Delhi,Lovely Apartments,"2 BHK Flat for Sale in Lovely Apartments, Mayur Vihar 1, New Delhi",12500000,13158.0,2,Ready to Move,Resale,,950.0
Delhi,MK Residency,"4 BHK Flat for Sale in MK Residency, Dwarka Sector 11, New Delhi",25200000,10500.0,4,Ready to Move,Resale,4800.0,2400.0
Delhi,Madhuban Enclave,"4 BHK Flat for Sale in Madhuban Enclave, Preet Vihar, New Delhi",36500000,15870.0,4,Ready to Move,Resale,1684.0,2300.0
Delhi,Mahalaxmi Apartment,"3 BHK Flat for Sale in Mahalaxmi Apartment, Dwarka Sector 2, New Delhi",17000000,11499.0,3,Ready to Move,Resale,,1479.0
Delhi,Maharani Bagh,"> 10 BHK Villa for Sale in Maharani Bagh, New Friends Colony New Delhi",310000000,10577.0,10,Ready to Move,Resale,,29309.0
Delhi,Mahavir Enclave,"1 BHK Flat for Sale in Mahavir Enclave, New Delhi",2200000,4444.0,1,Ready to Move,Resale,1900.0,496.0
Delhi,Mahavir Enclave,"2 BHK Flat for Sale in Mahavir Enclave, New Delhi",7500000,,2,,Resale,,
Delhi,Mahavir Enclave New Delhi,3 BHK House for Sale in Mahavir Enclave New Delhi,30000000,3125.0,3,Ready to Move,Resale,,9600.0
Delhi,Mahavir Enclave Part 1,"1 BHK Flat for Sale in Mahavir Enclave Part 1, New Delhi",2400000,5333.0,1,Ready to Move,Resale,2666.0,451.0
Delhi,Mahavir Enclave Part 1,"2 BHK Flat for Sale in Mahavir Enclave Part 1, New Delhi",3800000,18056.0,2,Ready to Move,Resale,,211.0
Delhi,Mahavir Enclave Part 1,"3 BHK Flat for Sale in Mahavir Enclave Part 1, New Delhi",6000000,9559.0,3,Ready to Move,Resale,,628.0
Delhi,Mahavir Enclave Part 1 New Delhi,3 BHK House for Sale in Mahavir Enclave Part 1 New Delhi,9000000,5000.0,3,Ready to Move,Resale,110.0,1800.0
Delhi,Mahendra Park,"3 BHK Flat for Sale in Mahendra Park, Jhangir Puri, New Delhi",4500000,4706.0,3,Ready to Move,Resale,970.0,957.0
Delhi,Maitri Apartments,"3 BHK Flat for Sale in Maitri Apartments, Indraprastha Extension, Patparganj, New Delhi",10500000,7836.0,3,Ready to Move,Resale,1040.0,1340.0
Delhi,Malka Ganj,"1 BHK Flat for Sale in Malka Ganj, New Delhi",3000000,6667.0,1,,Resale,,450.0
Delhi,Malka Ganj,"2 BHK Flat for Sale in Malka Ganj, New Delhi",30000000,,2,Ready to Move,Resale,,
Delhi,Malviya Nagar,"2 BHK Flat for Sale in Malviya Nagar, New Delhi",5200000,6118.0,2,Ready to Move,Resale,1600.0,850.0
Delhi,Malviya Nagar,"3 BHK Flat for Sale in Malviya Nagar, New Delhi",15000000,,3,Ready to Move,Resale,,
Delhi,Malviya Nagar,"4 BHK Flat for Sale in Malviya Nagar, New Delhi",25000000,11721.0,4,Ready to Move,Resale,2100.0,2133.0
Delhi,Manavsthali Apartment,"3 BHK Flat for Sale in Manavsthali Apartment, Paryatan Vihar, Vasundhara Enclave, New Delhi",12000000,8276.0,3,Ready to Move,Resale,2263.0,1450.0
Delhi,Mandawali,"1 BHK Flat for Sale in Mandawali, New Delhi",2000000,10333.0,1,Ready to Move,Resale,,194.0
Delhi,Mandi,"2 BHK Flat for Sale in Mandi, New Delhi",4500000,5294.0,2,Ready to Move,Resale,1800.0,851.0
Delhi,Manglam Place Rohini New Delhi,2 BHK House for Sale in Manglam Place Rohini New Delhi,16000000,16334.0,2,Ready to Move,Resale,850.0,980.0
Delhi,Mangolpuri,"2 BHK Flat for Sale in Mangolpuri, New Delhi",6000000,5909.0,2,Ready to Move,Resale,810.0,1016.0
Delhi,Mansarovar garden,"3 BHK Flat for Sale in Mansarovar garden, New Delhi",12500000,,3,Ready to Move,Resale,,
Delhi,Mansarovar garden New Delhi,3 BHK House for Sale in Mansarovar garden New Delhi,17000000,85000.0,3,Ready to Move,Resale,1200.0,200.0
Delhi,Mansarover Garden,"2 BHK Flat for Sale in Mansarover Garden, New Delhi",11500000,6944.0,2,Ready to Move,Resale,,1657.0
Delhi,Mansarover Garden,"3 BHK Flat for Sale in Mansarover Garden, New Delhi",32000000,17778.0,3,Ready to Move,Resale,,1800.0
Delhi,Maurya Enclave,"2 BHK Flat for Sale in Maurya Enclave, Pitampura, New Delhi",18000000,12857.0,2,Ready to Move,Resale,,1401.0
Delhi,Mayapuri,"4 BHK Flat for Sale in Mayapuri, New Delhi",16000000,4848.0,4,Ready to Move,Resale,,3301.0
Delhi,Mayfair Apartments,"2 BHK Flat for Sale in Mayfair Apartments, Indraprastha Extension, Patparganj, New Delhi",9000000,8571.0,2,Ready to Move,Resale,1600.0,1051.0
Delhi,Mayur Vihar,"1 BHK Flat for Sale in Mayur Vihar, New Delhi",2700000,6667.0,1,Ready to Move,Resale,2200.0,405.0
Delhi,Mayur Vihar,"3 BHK Flat for Sale in Mayur Vihar, New Delhi",10000000,12903.0,3,Ready to Move,Resale,1500.0,776.0
Delhi,Mayur Vihar 1,"1 BHK Flat for Sale in Mayur Vihar 1, New Delhi",2700000,3750.0,1,Ready to Move,Resale,1600.0,720.0
Delhi,Mayur Vihar 1,"2 BHK Flat for Sale in Mayur Vihar 1, New Delhi",14500000,14500.0,2,Ready to Move,Resale,,1000.0
Delhi,Mayur Vihar 1,"3 BHK Flat for Sale in Mayur Vihar 1, New Delhi",9000000,6429.0,3,Ready to Move,Resale,,1400.0
Delhi,Meenakshi Garden,"4 BHK Flat for Sale in Meenakshi Garden, Ashok Nagar, New Delhi",22500000,5751.0,4,Ready to Move,Resale,,3913.0
Delhi,Meera Bagh,"3 BHK Flat for Sale in Meera Bagh, Paschim Vihar, New Delhi",22500000,7222.0,3,Ready to Move,Resale,,3116.0
Delhi,Mehrauli,"1 BHK Flat for Sale in Mehrauli, New Delhi",1500000,37160.0,1,Ready to Move,Resale,,41.0
Delhi,Mehrauli,"2 BHK Flat for Sale in Mehrauli, New Delhi",10000000,12500.0,2,Ready to Move,Resale,1800.0,800.0
Delhi,Mehrauli,"3 BHK Flat for Sale in Mehrauli, New Delhi",8500000,8129.0,3,Ready to Move,Resale,,1046.0
Delhi,Mehrauli New Delhi,3 BHK House for Sale in Mehrauli New Delhi,3500000,5278.0,3,Ready to Move,Resale,3000.0,664.0
Delhi,Mehrawali Apartment,"1 BHK Flat for Sale in Mehrawali Apartment, Mehrauli, New Delhi",2100000,3763.0,1,Poss. by Dec '24,Resale,1850.0,559.0
Delhi,Mianwali Nagar,"3 BHK Flat for Sale in Mianwali Nagar, Paschim Vihar, New Delhi",20000000,14035.0,3,Ready to Move,Resale,1650.0,1426.0
Delhi,Mianwali Nagar,"4 BHK Flat for Sale in Mianwali Nagar, Paschim Vihar, New Delhi",40000000,16000.0,4,Ready to Move,Resale,340.0,2500.0
Delhi,Mianwali Nagar,"6 BHK Flat for Sale in Mianwali Nagar, Paschim Vihar, New Delhi",40000000,14035.0,6,Ready to Move,Resale,630.0,2851.0
Delhi,Milan Vihar,"2 BHK House for Sale in Milan Vihar, Wazirabad New Delhi",4500000,17361.0,2,Poss. by Dec '23,Resale,,260.0
Delhi,Milap Nagar,"1 BHK Flat for Sale in Milap Nagar, Uttam Nagar, New Delhi",2400000,6471.0,1,Ready to Move,Resale,,371.0
Delhi,Mithapur New Delhi,4 BHK House for Sale in Mithapur New Delhi,4500000,5000.0,4,Ready to Move,Resale,720.0,900.0
Delhi,Model Town,"1 BHK Flat for Sale in Model Town, New Delhi",4500000,12500.0,1,Ready to Move,Resale,,360.0
Delhi,Model Town Phase 2,"3 BHK Flat for Sale in Model Town Phase 2, New Delhi",28000000,15556.0,3,,Resale,,1800.0
Delhi,Model Town Phase 2,"4 BHK Flat for Sale in Model Town Phase 2, New Delhi",28000000,10370.0,4,Ready to Move,Resale,,2701.0
Delhi,Mohan Garden,"1 BHK Flat for Sale in Mohan Garden, Razapur Khurd, New Delhi",1800000,4000.0,1,Poss. by Dec '23,Resale,,450.0
Delhi,Mohan Garden,"1 BHK House for Sale in Mohan Garden, Razapur Khurd New Delhi",4500000,12500.0,1,Ready to Move,Resale,220.0,360.0
Delhi,Mohan Garden,"2 BHK Flat for Sale in Mohan Garden, Razapur Khurd, New Delhi",3000000,12698.0,2,Ready to Move,Resale,,237.0
Delhi,Mohan Garden,"3 BHK House for Sale in Mohan Garden, Razapur Khurd New Delhi",3000000,4167.0,3,Ready to Move,Resale,1600.0,720.0
Delhi,Molarband,"1 BHK Flat for Sale in Molarband, New Delhi",4860000,4530.0,1,Ready to Move,Resale,,1073.0
Delhi,Molarband Block F,"1 BHK Flat for Sale in Molarband Block F, Molarband, New Delhi",4000000,7273.0,1,Ready to Move,Resale,850.0,550.0
Delhi,Mori Gate New Delhi,3 BHK House for Sale in Mori Gate New Delhi,15000000,7199.0,3,,Resale,,2084.0
Delhi,Munirka Apartments,"3 BHK Flat for Sale in Munirka Apartments, Dwarka Sector 9, New Delhi",14500000,8529.0,3,Ready to Move,Resale,,1701.0
Delhi,Najafgarh New Delhi,1 BHK House for Sale in Najafgarh New Delhi,2000000,5556.0,1,Poss. by Dec '24,Resale,,360.0
Delhi,Najafgarh New Delhi,2 BHK House for Sale in Najafgarh New Delhi,2900000,5686.0,2,Ready to Move,Resale,55.0,511.0
Delhi,Najafgarh New Delhi,6 BHK House for Sale in Najafgarh New Delhi,8500000,8709.0,6,Ready to Move,Resale,,977.0
Delhi,Nangloi Saiyed,"2 BHK Flat for Sale in Nangloi Saiyed, Paschim Vihar, New Delhi",5400000,5556.0,2,Ready to Move,Resale,450.0,972.0
Delhi,Naraina Vihar,"3 BHK Flat for Sale in Naraina Vihar, New Delhi",28500000,15833.0,3,Ready to Move,Resale,1100.0,1801.0
Delhi,Naraina Vihar,"4 BHK Flat for Sale in Naraina Vihar, New Delhi",36000000,4082.0,4,Ready to Move,Resale,,8820.0
Delhi,Narela,"1 BHK Flat for Sale in Narela, New Delhi",2200000,,1,Ready to Move,Resale,,
Delhi,Narela Sector A9,"1 BHK Flat for Sale in Narela Sector A9, New Delhi",1700000,3935.0,1,Ready to Move,Resale,1400.0,433.0
Delhi,Nav Sanjivan,"3 BHK Flat for Sale in Nav Sanjivan, Dwarka Sector 12, New Delhi",12500000,7576.0,3,Ready to Move,Resale,,1650.0
Delhi,Neb Sarai,"2 BHK Flat for Sale in Neb Sarai, New Delhi",2700000,4154.0,2,Ready to Move,Resale,1295.0,650.0
Delhi,Neb Sarai,"3 BHK Flat for Sale in Neb Sarai, New Delhi",5500000,2571.0,3,Ready to Move,Resale,,2140.0
Delhi,Neelkanth Apartment,"4 BHK Flat for Sale in Neelkanth Apartment, Rohini Sector 13, New Delhi",42500000,7778.0,4,Ready to Move,Resale,,5465.0
